feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
compound<conj<conj> warbler,0.581,0.131,0.577,0.134,2,Passerine__order,taxongroup_comment
list<conj> crow,0.58,0.132,0.577,0.134,2,Passerine__order,taxongroup_comment
appos<list>list> crow,-0.579,0.133,-0.577,0.134,3,Passerine__order,taxongroup_comment
conj< fieldfare,-0.578,0.133,-0.577,0.134,2,Passerine__order,taxongroup_comment
compound> passerine,0.573,0.138,0.577,0.134,10,Passerine__order,taxongroup_comment
case> to,0.573,0.138,0.733,0.039,3,Passerine__order,taxongroup_comment
conj<compound<flat> Rook,0.571,0.14,0.577,0.134,3,Passerine__order,taxongroup_comment
conj> ...,0.569,0.141,0.518,0.188,18,Passerine__order,taxongroup_comment
nsubj< bird,0.568,0.142,0.504,0.203,2,Passerine__order,taxongroup_comment
compound<case> of,-0.565,0.144,-0.63,0.094,2,Passerine__order,taxongroup_comment
acl> ...,0.565,0.145,0.44,0.275,15,Passerine__order,taxongroup_comment
appos<appos>amod> western,0.562,0.147,0.577,0.134,3,Passerine__order,taxongroup_comment
nsubj<advcl> ...,0.559,0.15,0.218,0.604,7,Passerine__order,taxongroup_comment
list<appos> crow,0.558,0.151,0.577,0.134,3,Passerine__order,taxongroup_comment
conj<nmod>compound> Forest,-0.558,0.151,-0.577,0.134,2,Passerine__order,taxongroup_comment
nmod<conj>amod> ...,0.557,0.151,0.577,0.134,1,Passerine__order,taxongroup_comment
appos<conj> Corvus,0.556,0.152,0.327,0.429,11,Passerine__order,taxongroup_comment
compound<conj<conj> greenfinch,0.554,0.155,0.577,0.134,2,Passerine__order,taxongroup_comment
conj<compound<list> raven,0.553,0.155,0.577,0.134,3,Passerine__order,taxongroup_comment
compound<compound> family,-0.552,0.156,-0.577,0.134,2,Passerine__order,taxongroup_comment
conj<conj>amod> african,-0.55,0.158,-0.577,0.134,3,Passerine__order,taxongroup_comment
conj<nsubj< sample,0.549,0.159,0.577,0.134,2,Passerine__order,taxongroup_comment
conj<conj>flat> Eurasian,0.548,0.16,0.577,0.134,2,Passerine__order,taxongroup_comment
amod> british,0.546,0.162,0.378,0.356,2,Passerine__order,taxongroup_comment
compound<conj<conj> species,0.544,0.163,0.577,0.134,2,Passerine__order,taxongroup_comment
conj<conj>amod> Collar,-0.544,0.164,-0.577,0.134,3,Passerine__order,taxongroup_comment
nmod> ...,0.543,0.164,-0.096,0.821,34,Passerine__order,taxongroup_comment
compound<appos<compound> wood,-0.543,0.165,-0.577,0.134,2,Passerine__order,taxongroup_comment
nmod<case> to,0.541,0.167,0.577,0.134,4,Passerine__order,taxongroup_comment
nmod< descendant,0.54,0.167,0.577,0.134,2,Passerine__order,taxongroup_comment
compound<appos<det> ...,-0.54,0.167,-0.412,0.31,2,Passerine__order,taxongroup_comment
nsubj< word,0.539,0.168,0.577,0.134,2,Passerine__order,taxongroup_comment
compound<appos<compound> ...,-0.536,0.171,-0.546,0.162,3,Passerine__order,taxongroup_comment
nsubj<conj>cc> Acrocephalus,0.536,0.171,0.412,0.31,5,Passerine__order,taxongroup_comment
appos<det> the,-0.535,0.172,-0.592,0.122,6,Passerine__order,taxongroup_comment
nmod>nmod>case> from,0.534,0.173,0.412,0.31,2,Passerine__order,taxongroup_comment
nsubj<nmod>amod> ...,0.533,0.173,0.577,0.134,3,Passerine__order,taxongroup_comment
conj>amod> ...,0.531,0.175,0.109,0.797,8,Passerine__order,taxongroup_comment
list<compound>conj> ...,0.531,0.176,0.577,0.134,4,Passerine__order,taxongroup_comment
conj<compound<list> jackdaw,0.529,0.177,0.577,0.134,3,Passerine__order,taxongroup_comment
list<conj> ...,0.529,0.177,0.577,0.134,1,Passerine__order,taxongroup_comment
conj<conj>compound> ...,0.528,0.179,0.592,0.122,5,Passerine__order,taxongroup_comment
nmod<nummod> ...,-0.527,0.179,-0.577,0.134,1,Passerine__order,taxongroup_comment
nmod<nummod> six,-0.527,0.18,-0.577,0.134,2,Passerine__order,taxongroup_comment
acl:relcl>obl>det> the,0.526,0.18,0.577,0.134,2,Passerine__order,taxongroup_comment
obl<conj>cc> ...,0.523,0.184,0.577,0.134,1,Passerine__order,taxongroup_comment
