feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
obl<advcl< derive,0.452,0.261,0.577,0.134,2,Bird__class,taxongroup_topic
conj<advmod> ...,0.45,0.263,0.394,0.334,3,Bird__class,taxongroup_topic
nsubj>acl>advmod> ...,0.45,0.263,0.412,0.31,1,Bird__class,taxongroup_topic
obj<advcl>mark> ...,-0.449,0.265,-0.327,0.429,3,Bird__class,taxongroup_topic
nsubj<conj>det> ...,0.448,0.266,0.577,0.134,1,Bird__class,taxongroup_topic
obj<nsubj>det> the,0.446,0.268,0.592,0.122,3,Bird__class,taxongroup_topic
conj>cc> and,0.446,0.268,0.494,0.213,27,Bird__class,taxongroup_topic
nsubj<nmod> bird,-0.446,0.268,-0.412,0.31,2,Bird__class,taxongroup_topic
conj< animal,0.444,0.27,0.252,0.547,2,Bird__class,taxongroup_topic
conj<nmod< ...,0.444,0.27,0.536,0.171,7,Bird__class,taxongroup_topic
obl<conj< ...,-0.443,0.272,-0.504,0.203,4,Bird__class,taxongroup_topic
nsubj<obj>amod> large,0.44,0.275,0.252,0.547,2,Bird__class,taxongroup_topic
conj> bat,0.438,0.278,0.109,0.797,3,Bird__class,taxongroup_topic
nsubj>appos>compound> Haliaeetus,0.437,0.279,0.412,0.31,2,Bird__class,taxongroup_topic
nsubj<ccomp<parataxis> consider,-0.436,0.281,-0.412,0.31,2,Bird__class,taxongroup_topic
conj<parataxis< ...,0.434,0.283,0.412,0.31,4,Bird__class,taxongroup_topic
nmod<nsubj>det> ...,0.431,0.286,0.577,0.134,1,Bird__class,taxongroup_topic
nmod<nsubj>det> the,0.431,0.286,0.504,0.203,2,Bird__class,taxongroup_topic
nsubj<ccomp<parataxis> ...,0.427,0.291,0.577,0.134,1,Bird__class,taxongroup_topic
nmod<nsubj>amod> ...,0.424,0.296,0.289,0.488,4,Bird__class,taxongroup_topic
obj<nsubj> owl,0.422,0.298,0.577,0.134,2,Bird__class,taxongroup_topic
nmod<det> ...,0.419,0.301,0.577,0.134,2,Bird__class,taxongroup_topic
conj<obj<nsubj> animal,0.418,0.303,0.412,0.31,2,Bird__class,taxongroup_topic
nmod>compound> ...,0.415,0.306,0.394,0.334,3,Bird__class,taxongroup_topic
list<list> species,-0.415,0.306,-0.252,0.547,2,Bird__class,taxongroup_topic
obl<obl>nmod> ...,0.414,0.308,0.452,0.261,3,Bird__class,taxongroup_topic
obj<obl>det> ...,-0.41,0.313,-0.412,0.31,1,Bird__class,taxongroup_topic
compound<conj<conj> insect,0.409,0.314,0.412,0.31,2,Bird__class,taxongroup_topic
nsubj<nmod> ...,-0.407,0.316,-0.577,0.134,3,Bird__class,taxongroup_topic
nmod<compound> ...,0.406,0.319,0.371,0.365,5,Bird__class,taxongroup_topic
compound> wood,-0.397,0.33,-0.289,0.488,5,Bird__class,taxongroup_topic
obl<cc> but,-0.396,0.331,-0.577,0.134,2,Bird__class,taxongroup_topic
case> for,0.392,0.336,0.514,0.192,6,Bird__class,taxongroup_topic
