feat,pearson,p_pvalue,spearman,s_pvalue,N,group,relrole
conj<conj>conj> Stegosaurus,-0.56,0.149,-0.412,0.31,2,Dinosaur__superorder,taxongroup_topic
obj<acl<case> ...,-0.555,0.154,-0.577,0.134,2,Dinosaur__superorder,taxongroup_topic
nmod<nmod<case> as,0.555,0.154,0.126,0.766,2,Dinosaur__superorder,taxongroup_topic
obl<advmod> not,0.553,0.156,0.63,0.094,2,Dinosaur__superorder,taxongroup_topic
appos<case> as,0.552,0.156,0.412,0.31,2,Dinosaur__superorder,taxongroup_topic
compound<amod> ...,0.552,0.156,0.327,0.429,10,Dinosaur__superorder,taxongroup_topic
conj< Apatosaurus,0.551,0.157,0.412,0.31,4,Dinosaur__superorder,taxongroup_topic
nmod<amod> major,0.55,0.158,0.577,0.134,2,Dinosaur__superorder,taxongroup_topic
case> such,0.549,0.158,0.592,0.122,8,Dinosaur__superorder,taxongroup_topic
acl:relcl>obl>det> the,0.547,0.161,0.577,0.134,5,Dinosaur__superorder,taxongroup_topic
conj<case> ...,0.543,0.164,0.405,0.319,6,Dinosaur__superorder,taxongroup_topic
conj< reptile,0.543,0.164,0.436,0.28,3,Dinosaur__superorder,taxongroup_topic
obj<nsubj>amod> ...,0.542,0.166,0.733,0.039,3,Dinosaur__superorder,taxongroup_topic
nsubj<conj>cc> but,0.541,0.166,0.507,0.2,3,Dinosaur__superorder,taxongroup_topic
nmod<nsubj<conj> represent,0.541,0.166,0.577,0.134,2,Dinosaur__superorder,taxongroup_topic
conj<case> such,0.541,0.167,0.412,0.31,5,Dinosaur__superorder,taxongroup_topic
conj<conj> Dryosaurus,0.539,0.168,0.412,0.31,5,Dinosaur__superorder,taxongroup_topic
case> ...,0.538,0.169,0.659,0.076,18,Dinosaur__superorder,taxongroup_topic
appos<nmod>det> ...,0.538,0.169,0.577,0.134,1,Dinosaur__superorder,taxongroup_topic
nmod<nsubj:pass< ...,-0.536,0.171,-0.096,0.821,8,Dinosaur__superorder,taxongroup_topic
nsubj> ...,0.535,0.172,0.436,0.28,4,Dinosaur__superorder,taxongroup_topic
nsubj<obj>nmod> ...,0.535,0.172,0.63,0.094,2,Dinosaur__superorder,taxongroup_topic
obj< group,-0.534,0.173,-0.577,0.134,2,Dinosaur__superorder,taxongroup_topic
obl<mark> that,0.533,0.173,0.504,0.203,2,Dinosaur__superorder,taxongroup_topic
appos<nsubj<nmod> ...,0.533,0.174,0.62,0.101,3,Dinosaur__superorder,taxongroup_topic
nsubj:pass<obl>case> from,0.531,0.176,0.577,0.134,3,Dinosaur__superorder,taxongroup_topic
nsubj:pass<xcomp> synonym,0.53,0.177,0.63,0.094,2,Dinosaur__superorder,taxongroup_topic
nmod<amod> ...,0.53,0.177,0.764,0.027,39,Dinosaur__superorder,taxongroup_topic
